time,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,ori_z,ori_y,ori_x,q,p1,p2,p3,A0,A1,A2
1589451146.95823,-0.25,0.16,9.77,0.054444444444445,0.383333333333333,-0.746666666666667,0.025089107997419,-0.003272492347489,-0.002181661564993,6.1871921983199,-0.021816615649929,-0.03708824660488,0.9986572265625,0.018310546875,0.01214599609375,0.04754638671875,30.1543270941333,56.2887245662675,37.5164051001777
1589451146.96575,0.04,0.26,9.76,0.054444444444445,0.383333333333333,-0.746666666666667,0.026179938779915,0.004363323129986,-0.002181661564993,6.1871921983199,-0.021816615649929,-0.03708824660488,0.9986572265625,0.01837158203125,0.0120849609375,0.04754638671875,30.1543270941333,56.2887245662675,37.5164051001777
1589451146.97612,0.04,0.18,9.83,0.054444444444445,0.383333333333333,-0.746666666666667,0.025089107997419,-0.004363323129986,-0.031634092692397,6.18828302910239,-0.021816615649929,-0.03708824660488,0.9986572265625,0.0184326171875,0.01202392578125,0.04736328125,34.4698929559451,57.5060527200565,37.5164051001777
1589451146.98925,-0.26,0.07,9.84,0.054444444444445,0.383333333333333,-0.746666666666667,0.022907446432426,0.004363323129986,-0.117809724509617,6.18937385988489,-0.021816615649929,-0.03708824660488,0.9986572265625,0.0184326171875,0.01202392578125,0.04681396484375,34.4698929559451,57.5060527200565,44.5771069119335
1589451147.00025,-0.38,0.08,9.83,0.054444444444445,0.371111111111111,-0.746666666666667,0.020725784867433,0.009817477042468,-0.142898832507036,6.19046469066739,-0.021816615649929,-0.03708824660488,0.99871826171875,0.0184326171875,0.01202392578125,0.04608154296875,27.7960594789869,52.9633782919232,34.0222269008831
1589451147.01267,-0.17,0.17,9.82,0.054444444444445,0.371111111111111,-0.746666666666667,0.023998277214922,0.007635815477475,-0.131990524682071,6.19155552144988,-0.021816615649929,-0.03708824660488,0.99871826171875,0.0184326171875,0.01202392578125,0.04547119140625,35.1995757851219,56.2887245662675,34.9531629304656
1589451147.0184,-0.71,0.05,9.72,0.054444444444445,0.371111111111111,-0.746666666666667,0.027270769562411,0.017453292519943,-0.140717170942043,6.19264635223238,-0.021816615649929,-0.038179077387376,0.998779296875,0.0185546875,0.01214599609375,0.0447998046875,35.1995757851219,56.2887245662675,34.9531629304656
1589451147.02533,-0.32,0.15,9.81,0.054444444444445,0.371111111111111,-0.746666666666667,0.031634092692397,0.01527163095495,-0.109083078249646,6.19373718301488,-0.021816615649929,-0.038179077387376,0.998779296875,0.01873779296875,0.01220703125,0.04425048828125,35.1995757851219,56.2887245662675,34.9531629304656
1589451147.04099,-0.05,0.22,9.84,0.054444444444445,0.371111111111111,-0.746666666666667,0.028361600344908,0.007635815477475,-0.073085662427263,6.19482801379737,-0.021816615649929,-0.038179077387376,0.998779296875,0.01885986328125,0.01226806640625,0.04388427734375,30.1543270941333,48.2311990010739,31.2886926387862
1589451147.05186,-0.16,0.21,9.83,0.04,0.371111111111111,-0.732222222222222,0.014180800172454,0.031634092692397,-0.091629785729702,6.19700967536237,-0.022907446432426,-0.038179077387376,0.99884033203125,0.01885986328125,0.01239013671875,0.04302978515625,34.2329158900693,48.6366095920459,33.1365960190534
